joint,values,upper,Sample_Name,OTU,signif
Trioza_OMAHUTA-SV601_Phenylobacterium,-11.533083346659575,-11.48460906049404,Trioza_OMAHUTA,SV601_Phenylobacterium,0
Trioza_sp_B-SV601_Phenylobacterium,-12.096300831126248,-12.050019779478292,Trioza_sp_B,SV601_Phenylobacterium,0
Trioza_compressa-SV601_Phenylobacterium,-11.311100315181706,-11.257619496123281,Trioza_compressa,SV601_Phenylobacterium,0
Trioza_gourlayi-SV601_Phenylobacterium,-12.292543884282269,-12.15733509993518,Trioza_gourlayi,SV601_Phenylobacterium,0
Trioza_colorata-SV601_Phenylobacterium,-13.888078970049193,-13.783579360607442,Trioza_colorata,SV601_Phenylobacterium,0
Trioza_dacrydii-SV601_Phenylobacterium,-13.011832829322774,-12.919313709197256,Trioza_dacrydii,SV601_Phenylobacterium,0
Trioza_obscura-SV601_Phenylobacterium,-15.634656542378956,-15.575567400027525,Trioza_obscura,SV601_Phenylobacterium,1
Trioza_sp_A-SV601_Phenylobacterium,-12.27761410627099,-12.211292247988158,Trioza_sp_A,SV601_Phenylobacterium,0
Trioza_sp_D-SV601_Phenylobacterium,-10.645944195789166,-10.5937846922503,Trioza_sp_D,SV601_Phenylobacterium,0
Trioza_irregularis-SV601_Phenylobacterium,-13.266932522326583,-13.185170134097627,Trioza_irregularis,SV601_Phenylobacterium,0
Trioza_bifida-SV602_Phenylobacterium,-10.720696976059907,-10.586204996177187,Trioza_bifida,SV602_Phenylobacterium,0
Trioza_colorata-SV602_Phenylobacterium,-14.580126388846386,-14.454112693371814,Trioza_colorata,SV602_Phenylobacterium,1
Trioza_discariae-SV602_Phenylobacterium,-12.876533892609112,-12.797727725115388,Trioza_discariae,SV602_Phenylobacterium,0
Trioza_panacis-SV602_Phenylobacterium,-13.465837198606884,-13.369890492486828,Trioza_panacis,SV602_Phenylobacterium,0
Trioza_irregularis-SV603_Amaricoccus,-12.742663166009846,-12.701739193414046,Trioza_irregularis,SV603_Amaricoccus,0
Trioza_fasciata-SV604_Paracoccus,-12.747015352881078,-12.710498096932454,Trioza_fasciata,SV604_Paracoccus,0
Trioza_colorata-SV605_Paracoccus,-11.408994961918376,-11.368986209654418,Trioza_colorata,SV605_Paracoccus,0
Trioza_bifida-SV608_f__Rhodobacteraceae,-10.421269133194828,-10.392135121214134,Trioza_bifida,SV608_f__Rhodobacteraceae,0
Trioza_fasciata-SV608_f__Rhodobacteraceae,-12.917415341711912,-12.888104335326002,Trioza_fasciata,SV608_f__Rhodobacteraceae,0
Trioza_panacis-SV608_f__Rhodobacteraceae,-11.731315714110147,-11.697196829603724,Trioza_panacis,SV608_f__Rhodobacteraceae,0
Trioza_PRICES_VALLEY-SV608_f__Rhodobacteraceae,-16.476118341459138,-16.439880102662666,Trioza_PRICES_VALLEY,SV608_f__Rhodobacteraceae,1
Trioza_adventicia-SV609_f__Rhodobacteraceae,-33.97561352557672,-33.92496642743315,Trioza_adventicia,SV609_f__Rhodobacteraceae,1
Trioza_doryphora-SV609_f__Rhodobacteraceae,-10.656909291111534,-10.628318520288579,Trioza_doryphora,SV609_f__Rhodobacteraceae,0
Trioza_acuta-SV609_f__Rhodobacteraceae,-11.49069408064453,-11.461989750687996,Trioza_acuta,SV609_f__Rhodobacteraceae,0
Trioza_decurvata-SV609_f__Rhodobacteraceae,-11.96550036051033,-11.937322642565123,Trioza_decurvata,SV609_f__Rhodobacteraceae,0
Trioza_discariae-SV609_f__Rhodobacteraceae,-11.530039516839683,-11.498268805157643,Trioza_discariae,SV609_f__Rhodobacteraceae,0
Trioza_vitreoradiata-SV609_f__Rhodobacteraceae,-10.570241902191956,-10.540120989550301,Trioza_vitreoradiata,SV609_f__Rhodobacteraceae,0
Trioza_fasciata-SV609_f__Rhodobacteraceae,-13.03289488589896,-13.001642215567804,Trioza_fasciata,SV609_f__Rhodobacteraceae,0
Trioza_irregularis-SV609_f__Rhodobacteraceae,-11.568299901057772,-11.54239119344098,Trioza_irregularis,SV609_f__Rhodobacteraceae,0
Trioza_panacis-SV609_f__Rhodobacteraceae,-11.603086923773212,-11.568448648928122,Trioza_panacis,SV609_f__Rhodobacteraceae,0
Trioza_PRICES_VALLEY-SV609_f__Rhodobacteraceae,-16.58155970447967,-16.542435945131793,Trioza_PRICES_VALLEY,SV609_f__Rhodobacteraceae,1
Trioza_discariae-SV610_Rhodobacter,-10.973637973211089,-10.942607441614808,Trioza_discariae,SV610_Rhodobacter,0
Trioza_irregularis-SV610_Rhodobacter,-11.210258581108405,-11.185421227035988,Trioza_irregularis,SV610_Rhodobacter,0
Trioza_sp_C-SV610_Rhodobacter,-10.990198981051947,-10.961875881349975,Trioza_sp_C,SV610_Rhodobacter,0
Trioza_panacis-SV610_Rhodobacter,-11.368198281737929,-11.334891365589598,Trioza_panacis,SV610_Rhodobacter,0
Trioza_PRICES_VALLEY-SV610_Rhodobacter,-17.12817201440842,-17.087638031708032,Trioza_PRICES_VALLEY,SV610_Rhodobacter,1
Trioza_vitreoradiata-SV611_f__Rhodobacteraceae,-9.91225388934599,-9.880737837042252,Trioza_vitreoradiata,SV611_f__Rhodobacteraceae,0
Trioza_sp_C-SV611_f__Rhodobacteraceae,-10.978372774492048,-10.94986017457274,Trioza_sp_C,SV611_f__Rhodobacteraceae,0
Trioza_panacis-SV611_f__Rhodobacteraceae,-11.361808653855032,-11.328460534786965,Trioza_panacis,SV611_f__Rhodobacteraceae,0
Trioza_PRICES_VALLEY-SV611_f__Rhodobacteraceae,-17.143372907723624,-17.102241782052143,Trioza_PRICES_VALLEY,SV611_f__Rhodobacteraceae,1
Trioza_hebicola-SV613_Sphingomonas,-11.145829408805497,-11.07331028676224,Trioza_hebicola,SV613_Sphingomonas,0
Trioza_irregularis-SV613_Sphingomonas,-12.29944330044146,-12.21923463764686,Trioza_irregularis,SV613_Sphingomonas,0
Trioza_PRICES_VALLEY-SV613_Sphingomonas,-22.291115477592687,-22.163511595966792,Trioza_PRICES_VALLEY,SV613_Sphingomonas,1
Trioza_curta-SV615_f__Sphingomonadaceae,-37.24550501878681,-37.10139975358471,Trioza_curta,SV615_f__Sphingomonadaceae,1
Trioza_BRENDA_MAY-SV615_f__Sphingomonadaceae,-12.78038039123854,-12.700070209472695,Trioza_BRENDA_MAY,SV615_f__Sphingomonadaceae,0
Trioza_subvexa-SV615_f__Sphingomonadaceae,-14.447658524648403,-14.345765786574255,Trioza_subvexa,SV615_f__Sphingomonadaceae,1
Trioza_OMAHUTA-SV615_f__Sphingomonadaceae,-13.281203854725641,-13.203545096980399,Trioza_OMAHUTA,SV615_f__Sphingomonadaceae,0
Trioza_sp_B-SV615_f__Sphingomonadaceae,-14.731265884676429,-14.625775597696885,Trioza_sp_B,SV615_f__Sphingomonadaceae,1
Trioza_compressa-SV615_f__Sphingomonadaceae,-13.27108365986865,-13.190665584338715,Trioza_compressa,SV615_f__Sphingomonadaceae,0
Trioza_gourlayi-SV615_f__Sphingomonadaceae,-12.63619802143764,-12.553328408071188,Trioza_gourlayi,SV615_f__Sphingomonadaceae,0
Trioza_colorata-SV615_f__Sphingomonadaceae,-12.699775919355053,-12.623521073102438,Trioza_colorata,SV615_f__Sphingomonadaceae,0
Trioza_dacrydii-SV615_f__Sphingomonadaceae,-15.778483766402726,-15.682275888132928,Trioza_dacrydii,SV615_f__Sphingomonadaceae,1
Trioza_obscura-SV615_f__Sphingomonadaceae,-17.244649095645187,-17.153309456699866,Trioza_obscura,SV615_f__Sphingomonadaceae,1
Trioza_FORTROSE-SV615_f__Sphingomonadaceae,-14.830307195737683,-14.69339694214042,Trioza_FORTROSE,SV615_f__Sphingomonadaceae,1
Trioza_sp_A-SV615_f__Sphingomonadaceae,-11.321722776703707,-11.236336129927873,Trioza_sp_A,SV615_f__Sphingomonadaceae,0
Trioza_sp_D-SV615_f__Sphingomonadaceae,-11.611101303502933,-11.525453535578336,Trioza_sp_D,SV615_f__Sphingomonadaceae,0
Trioza_irregularis-SV615_f__Sphingomonadaceae,-12.266978944539662,-12.186310756366986,Trioza_irregularis,SV615_f__Sphingomonadaceae,0
Trioza_MASSEY-SV615_f__Sphingomonadaceae,-19.739122257632502,-19.641664118653452,Trioza_MASSEY,SV615_f__Sphingomonadaceae,1
Trioza_sp_B-SV616_Sphingomonas,-12.57032033317094,-12.474286155633008,Trioza_sp_B,SV616_Sphingomonas,0
Trioza_OMAHUTA-SV619_f__Sphingomonadaceae,-10.910023601629169,-10.863224681393996,Trioza_OMAHUTA,SV619_f__Sphingomonadaceae,0
Trioza_curta-SV620_f__Sphingomonadaceae,-34.06988665893314,-34.000138499022405,Trioza_curta,SV620_f__Sphingomonadaceae,1
Trioza_BRENDA_MAY-SV620_f__Sphingomonadaceae,-10.762717640073012,-10.725937637884325,Trioza_BRENDA_MAY,SV620_f__Sphingomonadaceae,0
Trioza_subvexa-SV620_f__Sphingomonadaceae,-10.702543652932748,-10.663817887197096,Trioza_subvexa,SV620_f__Sphingomonadaceae,0
Trioza_OMAHUTA-SV620_f__Sphingomonadaceae,-10.980696753979204,-10.93367082932927,Trioza_OMAHUTA,SV620_f__Sphingomonadaceae,0
Trioza_sp_B-SV620_f__Sphingomonadaceae,-10.694184764982774,-10.644007326569819,Trioza_sp_B,SV620_f__Sphingomonadaceae,0
Trioza_compressa-SV620_f__Sphingomonadaceae,-11.519241001216976,-11.471084338705285,Trioza_compressa,SV620_f__Sphingomonadaceae,0
Trioza_gourlayi-SV620_f__Sphingomonadaceae,-10.711939646585998,-10.676524379789456,Trioza_gourlayi,SV620_f__Sphingomonadaceae,0
Trioza_colorata-SV620_f__Sphingomonadaceae,-12.359948021924014,-12.31601055343741,Trioza_colorata,SV620_f__Sphingomonadaceae,0
Trioza_dacrydii-SV620_f__Sphingomonadaceae,-11.79279791723533,-11.747063127712996,Trioza_dacrydii,SV620_f__Sphingomonadaceae,0
Trioza_obscura-SV620_f__Sphingomonadaceae,-15.251480550294549,-15.208159921743881,Trioza_obscura,SV620_f__Sphingomonadaceae,1
Trioza_FORTROSE-SV620_f__Sphingomonadaceae,-13.550511516462945,-13.465115565347512,Trioza_FORTROSE,SV620_f__Sphingomonadaceae,0
Trioza_emarginata-SV620_f__Sphingomonadaceae,-10.928059415486583,-10.895764654850666,Trioza_emarginata,SV620_f__Sphingomonadaceae,0
Trioza_sp_A-SV620_f__Sphingomonadaceae,-11.251045620445707,-11.206551887114527,Trioza_sp_A,SV620_f__Sphingomonadaceae,0
Trioza_sp_D-SV620_f__Sphingomonadaceae,-10.686551091447923,-10.624936813199678,Trioza_sp_D,SV620_f__Sphingomonadaceae,0
Trioza_irregularis-SV620_f__Sphingomonadaceae,-11.66269353583633,-11.603551199027867,Trioza_irregularis,SV620_f__Sphingomonadaceae,0
Trioza_sp_C-SV620_f__Sphingomonadaceae,-11.399034249895614,-11.355755373942925,Trioza_sp_C,SV620_f__Sphingomonadaceae,0
Trioza_MASSEY-SV620_f__Sphingomonadaceae,-17.28020234383536,-17.229216695727114,Trioza_MASSEY,SV620_f__Sphingomonadaceae,1
Trioza_sp_B-SV621_Sphingomonas,-10.624401214405864,-10.574418789151208,Trioza_sp_B,SV621_Sphingomonas,0
